province,kabupaten,flood_events_total,flood_deaths,flood_missing,flood_injured,flood_affected,flood_displaced,flood_houses_heavy,flood_houses_medium,flood_houses_light,flood_houses_flooded,year_first,year_last,years_active,flood_impact_score,flood_events_annual_avg,flood_frequency_category,forest_cover_2000_pct,forest_cover_2023_pct,forest_loss_pct,deforestation_rate_annual,palm_oil_pct,forest_to_palm_ratio,rainfall_annual_mean_mm,rainfall_wet_season_mm,rainfall_dry_season_mm,rainfall_extreme_days_avg,rainfall_max_daily_mm,rainfall_cv,island,flood_risk_label,flood_severity_index,deforestation_flood_product,palm_oil_flood_product,rainfall_flood_product,high_deforestation,high_palm_oil,high_extreme_rainfall,compound_risk_score,risk_category
Kalimantan Selatan,Hulu Sungai Tengah,67.07692307692308,11,0,0,172732,16470,252,62,1134,44479,2020,2025,6,40612.7,11.17948717948718,Very High,41.07179441613569,31.51834144924986,9.55345296688583,0.4153675202993839,0.0,0.0,2717.0333333333333,1556.7833333333335,1160.2833333333333,18.833333333333332,162.98333333333332,0.23083333333333333,Kalimantan,1,0.12096423020813041,106.8027049631339,0.0,30.37503931623932,0,0,0,30.71325811228797,Low
Kalimantan Selatan,Hulu Sungai Utara,35.07692307692308,0,0,4,258499,0,2,12,49,68071,2020,2025,6,59925.4,5.846153846153847,High,81.92879760680529,53.38514104326471,28.543656563540576,1.2410285462408945,23.999475923611808,0.44128737120530104,3286.5499999999997,1951.6333333333332,1334.8999999999999,22.666666666666668,131.78333333333333,0.22533333333333336,Kalimantan,1,0.17848677583401987,166.87060760223724,140.3046284764998,19.213676923076925,1,0,1,35.69971808671727,Low
Kalimantan Selatan,Kota Banjarbaru,155.07692307692307,2,0,0,18310,5421,1,3,5,5603,2020,2025,6,4832.5,25.846153846153843,Very High,,,,,,,,,,,,,Kalimantan,0,0.014393518344773685,0.0,0.0,0.0,0,0,0,20.0,Very Low
Kalimantan Selatan,Kota Banjarmasin,14.076923076923077,0,0,1,186086,6888,31,9,46,58644,2020,2025,5,47940.600000000006,2.815384615384615,Low,37.382253115918466,19.82518571667958,17.557067399238885,0.7633507564886471,31.791408874807335,1.5265846512640961,3511.5,2085.7833333333333,1425.7166666666665,22.833333333333332,130.48333333333332,0.24516666666666667,Kalimantan,1,0.1427902546424123,49.42989744708793,89.50504344753449,9.886223076923075,0,1,1,28.35963055813162,Low
Kalimantan Selatan,Kotabaru,28.076923076923077,13,2,7,7531,325,106,29,917,1573,2020,2025,5,3009.6,5.615384615384615,Medium,,,,,,,,,,,,,Kalimantan,0,0.008964041968014667,0.0,0.0,0.0,0,0,0,11.23076923076923,Very Low
Kalimantan Selatan,Tabalong,32.07692307692308,0,0,0,29476,0,1,2,4,7879,2020,2024,5,6887.1,6.415384615384616,High,57.32598127555409,34.232033329505164,23.093947946048928,1.004084693306475,38.063799230176464,1.0803747508464074,3284.0833333333335,2002.1499999999999,1281.9166666666667,15.833333333333334,119.66666666666667,0.2675,Kalimantan,1,0.02051310919654234,148.15655836157543,244.19391198436287,21.068657692307692,1,1,0,35.87212564435025,Low
Kalimantan Selatan,Tanah Bumbu,65.07692307692308,10,1,0,68765,1112,30,29,36,19691,2020,2025,6,17772.0,10.846153846153847,Very High,63.65816617126084,39.419325928469526,24.238840242791312,1.0538626192517961,10.771459801984385,0.26649281141023334,2999.566666666667,1850.5166666666667,1149.05,23.333333333333332,128.06666666666666,0.2605,Kalimantan,1,0.05293359710777402,262.89819032565964,116.82891015998449,32.53376153846155,1,0,1,39.686739245555714,Low
Kalimantan Selatan,Tanah Laut,155.07692307692307,7,0,5,199600,13515,9,36,19,29059,2020,2025,6,35239.5,25.846153846153843,Very High,63.486430428447925,22.666185463697587,40.82024496475034,1.774793259336971,49.2175608307896,2.079657531049361,3467.2000000000003,2099.85,1367.3500000000001,24.833333333333332,168.28333333333333,0.23416666666666666,Kalimantan,1,0.10496024618947797,1055.046331396624,1272.0846491650234,89.61378461538462,1,1,1,54.897685919344724,Medium
Kalimantan Selatan,Tapin,103.07692307692308,1,0,0,17356,356,3,4,8,3919,2020,2025,6,3795.1000000000004,17.17948717948718,Very High,83.67735927950915,66.789516043821,16.88784323568815,0.7342540537255716,7.187113235345544,0.10602101408571198,3293.133333333333,1972.4333333333334,1320.7166666666665,25.333333333333332,145.23333333333332,0.26216666666666666,Kalimantan,0,0.01130364024216257,290.1244863566938,123.47091968414139,56.574341880341876,0,0,1,37.418686835098384,Low
Kalimantan Tengah,Barito Selatan,72.16025641025641,0,0,0,252767,4,14,32,23,32608,2020,2025,6,41580.7,12.026709401709402,Very High,52.73583543820634,30.17858631531939,22.557249122886947,0.9807499618646499,44.69544733247707,1.4335302723624856,2905.65,1639.0333333333335,1266.6000000000001,20.166666666666668,143.25,0.282,Kalimantan,1,0.12384740160135149,271.2894801029256,537.5391566471094,34.94540817307693,1,1,1,46.34381434776313,Medium
Kalimantan Tengah,Barito Timur,6.0,0,0,0,2135,0,2,0,0,369,2020,2025,5,398.0,1.2,Low,24.53563666513325,4.907127333026647,19.628509332106603,0.8534134492220262,22.15585782557819,3.750699210715363,3364.9,1961.55,1403.3333333333333,23.333333333333332,228.9,0.25766666666666665,Kalimantan,0,0.0011854361720061927,23.554211198527923,26.58702939069383,4.03788,0,0,1,23.549739478248753,Low
Kalimantan Tengah,Barito Utara,36.15925641025641,0,0,0,209340,0,0,0,0,39481,2020,2025,6,40674.5,6.026542735042735,High,47.31614074094644,35.437184493548116,11.878956247398323,0.5164763585825358,0.0,0.0,2749.5,1716.7833333333335,1032.7333333333333,18.0,154.13333333333335,0.24866666666666667,Kalimantan,1,0.12114830044790424,71.58903747264887,0.0,16.56997925,0,0,0,23.11677234430497,Low
Kalimantan Tengah,Gunung Mas,25.076923076923077,3,3,0,57824,1,0,0,0,12825,2020,2025,6,12644.900000000001,4.17948717948718,Medium,69.81707051131445,47.08389083943042,22.733179671884038,0.9883991161688712,1.7807038046610302,0.037033271924841675,3730.066666666667,2216.25,1513.8333333333333,30.333333333333332,129.65,0.20683333333333334,Kalimantan,1,0.03766261771708821,95.0130329876179,7.442428722044819,15.589765811965815,1,0,1,28.262993100593718,Low
Kalimantan Tengah,Kapuas,46.16025641025641,4,0,41,259143,25,41,7,34,53776,2020,2025,6,53612.3,7.693376068376068,High,31.68858210285491,13.046429095756192,18.642153007098717,0.8105283916129877,55.042387455209074,3.918603588141763,3053.7166666666667,1808.1666666666667,1245.55,19.666666666666668,115.66666666666667,0.2515,Kalimantan,1,0.1596833157900694,143.4210938078182,423.4617863941886,23.493390722934475,0,1,0,42.93443934712846,Medium
Kalimantan Tengah,Katingan,40.16025641025641,1,0,0,181425,2143,0,5,0,36642,2020,2025,6,36563.5,6.693376068376068,High,50.32735567545512,43.35878520663618,6.968570468818938,0.30298132473125816,20.576624846453008,0.4638680872481309,3263.8333333333335,1976.7666666666667,1287.0666666666666,22.333333333333332,217.45000000000002,0.21366666666666667,Kalimantan,1,0.10890375747524732,46.643262806784875,137.72708831520094,21.846063924501426,0,0,1,29.927035044566622,Low
Kalimantan Tengah,Kota Palangkaraya,55.15925641025627,7,1,0,195236,1094,43,0,30,42076,2020,2025,6,41311.600000000006,9.193209401709378,Very High,,,,,,,,,,,,,Kalimantan,1,0.12304589186796744,0.0,0.0,0.0,0,0,0,18.386418803418756,Very Low
Kalimantan Tengah,Kotawaringin Barat,87.16025641025641,4,7,1,110195,701,18,24,8,29791,2020,2025,6,26675.0,14.526709401709402,Very High,50.090975744541936,50.090975744541936,0.0,0.0,24.02269240267938,0.4701944336078907,3570.9833333333336,2233.6,1337.35,26.833333333333332,97.71666666666665,0.25866666666666666,Kalimantan,1,0.07945102987001304,0.0,348.97067158037555,51.87463716168092,0,0,1,37.186228656225396,Low
Kalimantan Tengah,Kotawaringin Timur,42.16025641025641,6,0,3,63516,408,0,0,0,17700,2020,2025,6,15831.6,7.026709401709401,High,50.8431784562438,21.881114808109615,28.962063648134183,1.2592201586145297,58.28120970901621,2.547131562329295,3140.0166666666664,1887.1666666666667,1252.8500000000001,18.833333333333332,243.83333333333334,0.20350000000000001,Kalimantan,1,0.04715414899681719,203.50800492925055,409.52512420534146,22.06398463319088,1,1,0,45.159562547335334,Medium
Kalimantan Tengah,Lamandau,26.16025641025641,1,0,0,58597,6511,0,0,0,18118,2020,2025,6,15018.7,4.360042735042735,Medium,75.27817053185963,55.96705743740793,19.311113094451695,0.8396136128022477,5.082533642649938,0.08921881998617058,2743.85,1677.7333333333336,1066.1000000000001,19.166666666666668,169.83333333333334,0.25983333333333336,Kalimantan,1,0.04473294029273721,84.19727835305274,22.160063884246153,11.963303258547008,0,0,0,23.770163920194577,Low
Kalimantan Tengah,Murung Raya,31.16025641025641,0,0,0,145182,598,0,77,0,35795,2020,2025,6,32415.7,5.193376068376068,High,95.0,72.40781565985512,22.592184340144883,0.9822688843541253,25.25072725443303,0.3439787307040389,3564.2333333333336,2107.3333333333335,1456.8833333333332,24.833333333333332,193.54999999999998,0.24350000000000002,Kalimantan,1,0.09654960633392247,117.32970948444901,131.13652263226385,18.510404095441594,1,1,1,33.82431147462608,Low
Kalimantan Tengah,Pulang Pisau,60.16025641025641,0,0,0,68174,2676,1,1,8,14794,2020,2025,6,14214.400000000001,10.026709401709402,Very High,44.67408387615575,28.14267328855967,16.531410587596078,0.7187569820693946,24.41044113611203,0.8376184605444094,3440.7166666666667,2100.2999999999997,1340.3999999999999,21.666666666666668,119.56666666666666,0.2608333333333333,Kalimantan,1,0.04233734654111766,165.75564996216795,244.75639963932844,34.499066150284904,0,0,1,40.08981123808461,Medium
Kalimantan Tengah,Seruyan,40.16025641025641,0,0,0,135078,1663,3,0,0,41970,2020,2025,6,34492.8,6.693376068376068,High,45.21835411959223,30.34681194636387,14.871542173228356,0.6465887901403633,26.915744098454145,0.8586437480311705,3108.9500000000003,1860.1833333333332,1248.7833333333333,20.666666666666668,174.91666666666666,0.22666666666666668,Kalimantan,1,0.10273621304968646,99.5408244821321,180.15719741112736,20.809371527777778,0,1,1,33.188261924445285,Low
Kalimantan Tengah,Sukamara,59.16025641025641,0,0,0,18182,363,0,0,0,4891,2020,2025,6,4263.7,9.860042735042734,Very High,50.410410086424605,13.370480200597719,37.039929885826886,1.6104317341663863,0.0,0.0,3481.5,2085.4666666666667,1395.9833333333333,22.5,106.66666666666667,0.27516666666666667,Kalimantan,0,0.01269935730297187,365.21529157723967,0.0,34.327738782051284,1,0,1,40.20706443583353,Medium
Kalimantan Timur,Berau,72.0,2,1,1,94437,81,12,0,7,21844,2020,2025,6,20625.7,12.0,Very High,48.83162330655372,30.546031966511638,18.285591340042085,0.7950257104366124,0.0,0.0,3157.6666666666665,1885.5,1272.1666666666667,23.5,152.76666666666665,0.2548333333333333,Kalimantan,1,0.06143329360037219,219.427096080505,0.0,37.892,0,0,1,35.27734406867929,Low
Kalimantan Timur,Kota Balikpapan,53.0,4,0,3,22781,15,54,3,14,4759,2020,2025,6,5087.6,8.833333333333334,Very High,74.64712333460432,40.18627140962803,34.46085192497629,1.4982979097815778,0.0,0.0,3240.366666666667,1976.5666666666666,1263.8333333333333,22.833333333333332,143.25,0.21083333333333332,Kalimantan,0,0.01515332931833846,304.40419200395723,0.0,28.623238888888892,1,0,1,37.518811133048445,Low
Kalimantan Timur,Kota Bontang,44.0,0,0,2,21872,0,5,3,4,6917,2020,2025,6,5665.700000000001,7.333333333333333,High,40.999299623364244,30.10505807802253,10.894241545341712,0.4736626758844223,56.54086798162521,1.8177387047405806,3234.0499999999997,1958.9833333333336,1275.05,19.166666666666668,151.5,0.24749999999999997,Kalimantan,0,0.016875190250591678,79.89110466583922,414.63303186525155,23.716366666666666,0,1,0,40.056267236786596,Medium
Kalimantan Timur,Kota Samarinda,153.5,12,0,6,162063,45103,87,15,89,26571,2020,2025,6,30751.800000000003,25.583333333333332,Very High,66.08684092499675,38.15582834531291,27.931012579683838,1.2143918512906016,19.428164092348176,0.4961755353765564,3573.683333333333,2095.0833333333335,1478.6000000000001,25.333333333333332,226.04999999999998,0.22116666666666665,Kalimantan,1,0.0915937087293971,714.5684051635782,497.0371980292408,91.42673194444443,1,0,1,43.79190035254775,Medium
Kalimantan Timur,Kutai Barat,64.5,0,0,0,61829,0,8,0,15,14730,2020,2025,6,13547.900000000001,10.75,Very High,71.8422110766543,37.12666012671271,34.71555094994159,1.5093717804322428,37.990097152778226,0.9964181763238474,3044.066666666667,1810.3999999999999,1233.6666666666667,18.5,164.53333333333333,0.325,Kalimantan,1,0.04035218772543392,373.19217271187205,408.3935443923659,32.72371666666667,1,1,0,47.62052290651037,Medium
Kalimantan Timur,Kutai Kartanegara,89.0,3,1,2,77487,1567,65,0,26,11184,2020,2025,6,13710.7,14.833333333333334,Very High,34.67706811808988,17.922270780887615,16.754797337202262,0.7284694494435766,33.80874210210253,1.7867169587410698,3228.183333333333,1968.8500000000001,1259.3166666666666,24.166666666666668,108.8,0.22833333333333336,Kalimantan,1,0.040837084732475645,248.5294938351669,501.4963411811875,47.88471944444444,0,1,1,43.548069171130756,Medium
Kalimantan Timur,Kutai Timur,67.0,2,0,0,119373,2122,49,0,2,60882,2020,2025,6,42578.3,11.166666666666666,Very High,33.001699439944986,6.600339887988994,26.40135955195599,1.14788519791113,20.67414283315357,2.720160300439383,3505.0833333333335,2070.25,1434.8500000000001,21.166666666666668,220.3166666666667,0.27016666666666667,Kalimantan,1,0.126818736086762,294.81518166350855,230.86126163688152,39.14009722222222,1,0,1,41.908388018319634,Medium
Kalimantan Timur,Mahakam Ulu,8.0,0,0,0,11611,2885,61,6,37,369,2023,2025,3,1345.6000000000001,2.6666666666666665,Low,,,,,,,,,,,,,Kalimantan,0,0.004007846515204857,0.0,0.0,0.0,0,0,0,5.333333333333333,Very Low
Kalimantan Timur,Paser,66.0,0,0,86,33710,534,15,0,30,9837,2020,2025,6,9149.5,11.0,Very High,48.25322546410725,19.143625782072334,29.10959968203492,1.265634768784127,32.99673960674872,1.638073500954111,3092.65,1834.8833333333332,1257.7666666666667,23.0,170.15,0.24349999999999997,Kalimantan,1,0.02725162878334337,320.2055965023841,362.9641356742359,34.01915,1,1,1,46.56539813963099,Medium
Kalimantan Timur,Penajam Paser Utara,113.0,0,0,1,14910,308,78,58,43,3636,2020,2025,6,3319.0,18.833333333333332,Very High,48.50260901525656,14.909310981614077,33.59329803364248,1.46057817537576,5.540860103201848,0.3482778172860696,3013.2999999999997,1818.4833333333333,1194.8166666666668,19.666666666666668,106.78333333333335,0.2353333333333333,Kalimantan,0,0.009885584560021492,632.6737796336,104.35286527696813,56.75048333333332,1,0,0,39.65764888033765,Low
Kalimantan Utara,Bulungan,55.0,0,0,0,16809,255,787,0,4,2482,2020,2025,6,2921.9,9.166666666666666,Very High,60.87039440035812,51.381530164211156,9.488864236146968,0.41255931461508555,41.63248634572422,0.7947932451612295,3162.7833333333333,1914.9833333333333,1247.8,22.166666666666668,163.21666666666667,0.25166666666666665,Kalimantan,0,0.008702829022575112,86.98125549801387,381.6311248358053,28.992180555555557,0,1,1,40.82422530171959,Medium
Kalimantan Utara,Kota Tarakan,80.0,17,0,5,1376,55,21,74,95,135,2020,2025,6,1955.1,13.333333333333334,Very High,17.525270658093003,3.5050541316186,14.020216526474403,0.6095746315858436,28.79831440964713,6.392445810479155,2979.4166666666665,1787.1499999999999,1192.2666666666667,21.0,173.41666666666666,0.22466666666666668,Kalimantan,0,0.005823231808767104,186.93622035299205,383.97752546196176,39.72555555555555,0,1,1,40.15564356035411,Medium
Kalimantan Utara,Malinau,25.0,2,0,3,193065,311,13,33,14,29758,2020,2025,6,34415.5,4.166666666666667,Medium,51.6717615440262,34.89899174921659,16.772769794809605,0.7292508606438959,43.882166065064006,1.2223787891207731,3260.4666666666667,1884.3333333333333,1376.1333333333332,21.333333333333332,209.5,0.24866666666666667,Kalimantan,1,0.10250597632582695,69.8865408117067,182.84235860443337,13.58527777777778,0,1,1,33.224594676931105,Low
Kalimantan Utara,Nunukan,104.0,1,0,3,75257,3968,22,2,29,12566,2020,2025,6,13938.7,17.333333333333332,Very High,42.32181357023033,34.406426533865925,7.915387036364404,0.34414726245062627,0.0,0.0,3027.1,1793.4333333333334,1233.6666666666667,17.5,187.46666666666667,0.2738333333333333,Kalimantan,1,0.041516178820961605,137.20004196364965,0.0,52.46973333333333,0,0,0,29.666282777575987,Low
Kalimantan Utara,Tana Tidung,6.0,0,0,1,153,2,8,0,8,38,2020,2025,4,44.3,1.5,Low,65.90817912422152,56.71247264918435,9.19570647503717,0.3998133250016161,56.58629527571856,0.9804864126977983,2769.316666666667,1696.0166666666667,1073.3,18.166666666666668,193.6833333333333,0.2528333333333333,Kalimantan,0,0.00013194678999968427,13.793559712555755,84.87944291357785,4.153975,0,1,0,27.47473020588524,Low
Kepulauan Bangka Belitung,Bangka,47.25,5,0,5,4351,20,20,87,340,915,2020,2025,5,1442.6,9.45,High,45.92240554129152,28.833963363852405,17.088442177439113,0.7429757468451789,5.025567283212305,0.1684512118594813,2130.766666666667,1292.4666666666665,838.3000000000001,15.5,81.2,0.1915,Sumatra,0,0.004296759351095813,161.48577857679962,47.49161082635628,20.135745,0,0,0,31.741257807368143,Low
Kepulauan Bangka Belitung,Bangka Barat,29.0,1,0,0,5455,1,2,11,301,1021,2020,2025,6,1156.0,4.833333333333333,Medium,35.30825733249705,31.631223268900364,3.677034063596686,0.15987104624333418,2.896773386173205,0.08877305525147182,2158.2000000000003,1308.7166666666667,849.4833333333332,14.166666666666666,118.78333333333335,0.251,Sumatra,0,0.003443126167937585,17.772331307383983,14.001071366503824,10.4313,0,0,0,17.39674801006675,Very Low
Kepulauan Bangka Belitung,Bangka Selatan,16.0,0,0,3,2020,1,95,79,231,111,2020,2025,5,287.5,3.2,Medium,33.14570966946461,24.56392782323756,8.581781846227049,0.3731209498359586,4.193571441669954,0.16404253175280858,2559.266666666667,1495.4166666666667,1063.8333333333333,15.5,129.36666666666667,0.25533333333333336,Sumatra,0,0.0008563138177180412,27.461701907926557,13.419428613343854,8.189653333333334,0,0,0,16.48126074761894,Very Low
Kepulauan Bangka Belitung,Bangka Tengah,51.25,10,0,6,52233,0,7,33,168,110,2020,2025,6,6338.3,8.541666666666666,Very High,48.08101713629077,17.991529926606525,30.089487209684243,1.3082385743340976,5.872889064159195,0.30923728034840764,3048.133333333333,1844.6666666666667,1203.4333333333334,18.833333333333332,231.4333333333333,0.24333333333333332,Sumatra,1,0.018878517811625257,257.0143699160529,50.16426075635979,26.036138888888885,1,0,0,35.42562398450063,Low
Kepulauan Bangka Belitung,Belitung,38.25,1,0,0,1125,20,1,0,20,114,2020,2025,6,269.5,6.375,High,45.151007814455276,30.746575140584614,14.404432673870662,0.6262796814726375,0.0,0.0,2464.7000000000003,1471.1499999999999,993.5833333333334,15.666666666666666,171.04999999999998,0.25133333333333335,Sumatra,0,0.0008027011265217813,91.82825829592547,0.0,15.7124625,0,0,0,23.599107579938977,Low
Kepulauan Bangka Belitung,Belitung Timur,68.0,0,0,0,3088,26,45,36,141,0,2020,2025,6,308.8,11.333333333333334,Very High,39.46972249101566,23.98788081148745,15.48184167952821,0.6731235512838353,17.31621056242643,0.6929843588202889,2466.5666666666666,1428.6499999999999,1037.8833333333334,16.833333333333332,88.21666666666665,0.2285,Sumatra,0,0.0009197555023002823,175.4608723679864,196.25038637416623,27.954422222222224,0,0,0,35.98749403335396,Low
Kepulauan Bangka Belitung,Kota Pangkal Pinang,27.25,0,0,2,6491,2,4,2,195,1722,2020,2025,6,1530.1,4.541666666666667,Medium,,,,,,,,,,,,,Sumatra,0,0.004557376599966521,0.0,0.0,0.0,0,0,0,9.083333333333334,Very Low
Kepulauan Riau,Bintan,195.0,1,0,4,15794,1843,23,16,467,3331,2020,2025,6,3384.9,32.5,Very High,44.24730595150303,8.849461190300602,35.39784476120243,1.5390367287479316,32.28455297324079,3.277798891682874,3262.35,2068.483333333333,1193.8833333333334,22.333333333333332,158.79999999999998,0.28150000000000003,Sumatra,0,0.01008186657945669,1150.429954739079,1049.2479716303258,106.026375,1,1,1,47.996047227226484,Medium
Kepulauan Riau,Karimun,32.0,2,0,0,1959,0,4,35,334,191,2022,2024,3,491.4,10.666666666666666,High,48.006035229237554,27.369381775803824,20.63665345343373,0.8972458023232057,28.86108752557865,1.0173322687699244,2644.75,1743.1000000000001,901.65,14.666666666666666,180.48333333333335,0.25633333333333336,Sumatra,0,0.0014636264696578972,220.1243035032931,307.85160027283894,28.210666666666665,1,1,0,39.51737902853589,Low
Kepulauan Riau,Kepulauan Anambas,14.0,0,0,3,5368,165,7,7,14,1185,2020,2024,5,1159.3000000000002,2.8,Low,51.156035377841185,46.67805608972069,4.477979288120496,0.19469475165741287,3.0362915578857397,0.06368320789278904,2819.4833333333336,1807.6000000000001,1011.9166666666666,15.0,113.91666666666667,0.2525,Sumatra,0,0.0034529551613235667,12.538342006737388,8.501616362080071,7.8945533333333335,0,0,0,13.952466675907583,Very Low
Kepulauan Riau,Kota Batam,16.0,9,0,16,962,8,107,80,64,0,2020,2025,5,1156.2,3.2,Medium,43.06573776259215,24.604766804299544,18.460970958292606,0.8026509112301133,37.98272228704141,1.4834238709279464,2799.35,1882.45,916.8833333333333,16.666666666666668,118.35000000000001,0.2781666666666667,Sumatra,0,0.0034437218645064324,59.07510706653634,121.54471131853252,8.95792,0,1,0,28.378416303692575,Low
Kepulauan Riau,Kota Tanjung Pinang,53.0,1,1,0,3570,411,0,21,18,813,2020,2024,5,913.5,10.6,Very High,,,,,,,,,,,,,Sumatra,0,0.0027208440782101936,0.0,0.0,0.0,0,0,0,20.0,Very Low
Kepulauan Riau,Lingga,27.0,0,0,0,745,49,12,8,11,47,2020,2025,6,98.0,4.5,Medium,59.8652818804543,32.814896622918994,27.050385257535304,1.176103706849361,26.320333272946417,0.7783650373518243,2609.7999999999997,1740.8333333333333,868.9499999999999,16.166666666666668,222.4,0.2346666666666667,Sumatra,0,0.0002918913187351932,121.72673365890887,118.44149972825888,11.744099999999998,1,1,0,30.431310006608307,Low
Kepulauan Riau,Natuna,37.0,43,10,5,7613,2957,132,28,32,1252,2020,2025,6,6237.3,6.166666666666667,High,45.36867866130786,16.19769819696781,29.17098046434005,1.2683034984495674,19.20480639381277,1.11670795555645,2572.383333333333,1687.0166666666667,885.4,16.666666666666668,152.4,0.25733333333333336,Sumatra,1,0.01857769104435735,179.88771286343032,118.42963942851209,15.863030555555556,1,0,0,32.83027351553299,Low
Lampung,Kota Bandar Lampung,36.0,10,0,2,188956,566,135,120,920,36167,2020,2025,6,37999.100000000006,6.0,High,53.16505511428944,48.59605836514352,4.568996749145915,0.19865203257156153,50.583112746512874,1.0199018715177386,2844.7333333333336,1775.8500000000001,1068.8833333333334,17.666666666666668,104.05,0.22783333333333333,Sumatra,1,0.11317966744643349,27.413980494875492,303.49867647907723,17.0684,0,1,0,33.377588322483106,Low
Lampung,Kota Metro,2.0,0,0,0,0,0,0,55,0,0,2020,2025,2,0.0,1.0,Very Low,66.07283593215679,52.46562259814011,13.607213334016684,0.5916179710442037,60.0,1.1222164277590811,2604.7000000000003,1718.9166666666667,885.7666666666668,20.666666666666668,64.23333333333333,0.22133333333333335,Sumatra,0,0.0,13.607213334016684,60.0,2.6047000000000002,0,1,1,29.693275111316115,Low
Lampung,Lampung Barat,24.0,1,0,0,1058,259,20,4,47,496,2020,2025,6,453.8,4.0,Medium,54.45194964826086,26.37959283649435,28.072356811766507,1.2205372526855003,49.65381967891028,1.8135338964108532,2855.2166666666667,1862.3500000000001,992.8833333333333,21.5,200.9,0.25433333333333336,Sumatra,0,0.0013516355147145988,112.28942724706603,198.61527871564113,11.420866666666667,1,1,1,37.793495296590855,Low
Lampung,Lampung Selatan,56.0,7,0,8,35580,787,46,177,538,8405,2020,2025,6,8540.5,9.333333333333334,Very High,78.30948888925153,41.13704810903396,37.17244078021756,1.6161930774007636,0.0,0.0,2774.183333333333,1834.8333333333333,939.35,20.5,81.01666666666667,0.2376666666666667,Sumatra,1,0.02543773273120324,346.942780615364,0.0,25.892377777777774,1,0,1,38.36006556739861,Low
Lampung,Lampung Tengah,13.0,0,0,0,2915,0,97,286,480,326,2020,2025,5,454.5,2.6,Low,19.40846066528597,3.881692133057193,15.526768532228775,0.6750768927055989,30.521821004216676,6.252303539900248,2588.883333333333,1636.7666666666667,952.1166666666667,18.666666666666668,148.11666666666667,0.25133333333333335,Sumatra,0,0.0013537204527055643,40.369598183794814,79.35673461096336,6.731096666666667,0,1,0,25.26626358850058,Low
Lampung,Lampung Timur,83.0,1,0,1,20969,1161,272,308,1377,3179,2020,2025,6,3796.4,13.833333333333334,Very High,55.35318040938246,39.062106167224044,16.291074242158412,0.7083075757460179,33.73533528954157,0.8420759295261768,2794.9166666666665,1833.4166666666667,961.5,18.833333333333332,123.2,0.23383333333333334,Sumatra,0,0.011307512269860076,225.35986034985805,466.6721381719917,38.66301388888889,0,1,0,41.16837831725513,Medium
Lampung,Lampung Utara,5.0,0,0,1,307,0,36,0,1,27,2021,2025,4,54.2,1.25,Very Low,29.89234135293355,12.230554988836928,17.66178636409662,0.7679037549607226,1.8667780630355546,0.14109597553622044,2570.9333333333334,1647.8500000000001,923.0999999999999,17.5,148.53333333333333,0.20350000000000001,Sumatra,0,0.00016143377015762726,22.077232955120778,2.333472578794443,3.213666666666667,0,0,0,15.556897091654541,Very Low
Lampung,Mesuji,37.0,2,0,0,11311,81,0,23,17,2185,2020,2025,6,2423.6000000000004,6.166666666666667,High,26.535335077781916,17.75555034517792,8.779784732603996,0.38172977098278243,10.482534940453345,0.5589030845553631,2675.75,1736.25,939.5,17.0,73.73333333333333,0.2306666666666667,Sumatra,0,0.007218651021291983,54.14200585105798,64.6422987994623,16.500458333333334,0,0,0,24.671235821561204,Low
Lampung,Pesawaran,49.0,1,0,1,39673,0,126,463,1452,8799,2020,2025,6,8476.8,8.166666666666666,High,54.866358017617785,27.648324533279297,27.218033484338488,1.1833927601886298,12.832844396375734,0.4479439759720843,2686.1666666666665,1760.8500000000001,925.2666666666668,17.5,124.98333333333333,0.2545,Sumatra,1,0.02524800337402536,222.2806067887643,104.80156257040181,21.937027777777775,1,0,0,34.99862114439548,Low
Lampung,Pesisir Barat,21.5,3,0,0,2375,0,6,19,13,724,2020,2025,6,899.5,3.5833333333333335,Medium,,,,,,,,,,,,,Sumatra,0,0.0026791453183908805,0.0,0.0,0.0,0,0,0,7.166666666666667,Very Low
Lampung,Pringsewu,8.0,0,0,0,3200,692,8,0,19,636,2021,2025,5,638.0,1.6,Low,59.00619758817982,40.913851503033115,18.092346085146712,0.7866237428324657,32.44019629290723,0.7739731647080842,2886.883333333333,1858.3666666666668,1028.5,20.333333333333332,128.20000000000002,0.263,Sumatra,0,0.0019002720546229925,28.94775373623474,51.90431406865157,4.619013333333333,0,1,1,25.209975120993043,Low
Lampung,Tanggamus,36.0,5,1,0,44763,875,163,373,2777,6986,2020,2025,6,8519.3,6.0,High,95.0,71.1527187966958,23.847281203304203,1.0368383131871393,52.98546652571352,0.7343516281764835,2777.7833333333333,1763.1499999999999,1014.65,16.833333333333332,44.0,0.2723333333333333,Sumatra,1,0.02537458889490542,143.0836872198252,317.9127991542811,16.666700000000002,1,1,0,39.414439881308525,Low
Lampung,Tulang Bawang,37.0,3,0,14,107674,0,109,105,499,26109,2020,2025,6,24261.9,6.166666666666667,High,,,,,,,,,,,,,Sumatra,1,0.07226365291858555,0.0,0.0,0.0,0,0,0,12.333333333333334,Very Low
